            JDUT ,            Calendar Date (UT ),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2460317.838194444, A.D. 2024-Jan-08 08:07:00.0000,  2.620032278994086E+03, -6.372950583645181E+03, -1.038520726986214E+03,  9.870874391786451E+00,  3.064729585763978E+00, -2.359322874885012E+00,  2.324383987728922E-02,  6.968327890170954E+03,  1.260107901304970E+00,
2460317.848731250, A.D. 2024-Jan-08 08:22:10.3800,  9.807520439345164E+03, -1.633774396751649E+03, -2.610066771541396E+03,  5.931399800052396E+00,  6.245839363613563E+00, -1.161053603142388E+00,  3.428888410222342E-02,  1.027954884708268E+04,  4.961157393445324E+00,
2460317.859268056, A.D. 2024-Jan-08 08:37:20.7600,  1.404194634377159E+04,  4.059788463920309E+03, -3.367441000697423E+03,  3.664236410464075E+00,  6.112037930845076E+00, -5.868249384397879E-01,  5.003436948603214E-02,  1.499992661269777E+04,  5.216204887363826E+00,
2460317.869804861, A.D. 2024-Jan-08 08:52:31.1400,  1.682157121413964E+04,  9.413804887528644E+03, -3.771125716261862E+03,  2.557873388251503E+00,  5.649199075808349E+00, -3.297421368686675E-01,  6.551850722641746E-02,  1.964195432589845E+04,  4.961390534916401E+00,
2460317.880341667, A.D. 2024-Jan-08 09:07:41.5200,  1.883969919499433E+04,  1.436249794369336E+04, -4.002891022786596E+03,  1.927251903114306E+00,  5.235180293122983E+00, -1.919068862532778E-01,  8.014142043700630E-02,  2.402579342042155E+04,  4.672781985183700E+00,
2460317.890878472, A.D. 2024-Jan-08 09:22:51.9000,  2.039803587616103E+04,  1.896826283792637E+04, -4.136534585114014E+03,  1.522945832144537E+00,  4.894427279553001E+00, -1.078929215067186E-01,  9.393165993181686E-02,  2.816000321497949E+04,  4.415844297076177E+00,
2460317.901415278, A.D. 2024-Jan-08 09:38:02.2800,  2.164958029642713E+04,  2.329219618258424E+04, -4.207771839418107E+03,  1.242044673109260E+00,  4.613440354329335E+00, -5.207881708165996E-02,  1.069974663377275E-01,  3.207703343315958E+04,  4.195089915414600E+00,
2460317.911952083, A.D. 2024-Jan-08 09:53:12.6600,  2.268184535025599E+04,  2.738203468594205E+04, -4.236291059545300E+03,  1.035476687455598E+00,  4.378066450444189E+00, -1.269488177532652E-02,  1.194414774956318E-01,  3.580765412556715E+04,  4.005307586007086E+00,
2460317.922488889, A.D. 2024-Jan-08 10:08:23.0400,  2.354944888753672E+04,  3.127415497009023E+04, -4.233999222878207E+03,  8.770803909346199E-01,  4.177559209409444E+00,  1.634825904389325E-02,  1.313487168438860E-01,  3.937735467777459E+04,  3.840663667477063E+00,
2460317.933025694, A.D. 2024-Jan-08 10:23:33.4200,  2.428875522455006E+04,  3.499656605680526E+04, -4.208604910680895E+03,  7.516784688132465E-01,  4.004139419000336E+00,  3.849391947899128E-02,  1.427878616650313E-01,  4.280672402112371E+04,  3.696299166402981E+00,
2460317.943562500, A.D. 2024-Jan-08 10:38:43.8000,  2.492520340553010E+04,  3.857122359455706E+04, -4.165364288531602E+03,  6.498714339118543E-01,  3.852160600707810E+00,  5.582666757672139E-02,  1.538144778413776E-01,  4.611242038805313E+04,  3.568413580062265E+00,
2460317.954099305, A.D. 2024-Jan-08 10:53:54.1800,  2.547729591136372E+04,  4.201565870223160E+04, -4.108010056735928E+03,  5.655292464645785E-01,  3.717459179886380E+00,  6.967818266995440E-02,  1.644739554073533E-01,  4.930805136855283E+04,  3.454069035341559E+00,
2460317.964636111, A.D. 2024-Jan-08 11:09:04.5600,  2.595891917107515E+04,  4.534411098334884E+04, -4.039281161678296E+03,  4.944831726096957E-01,  3.596906954274708E+00,  8.093692515520590E-02,  1.748038074767091E-01,  5.240486311120141E+04,  3.350984229668642E+00,
2460317.975172917, A.D. 2024-Jan-08 11:24:14.9400,  2.638076751535347E+04,  4.856832490033863E+04, -3.961242000781231E+03,  4.337988305356779E-01,  3.488109709878744E+00,  9.021717636695104E-02,  1.848354024398889E-01,  5.541225962287349E+04,  3.257369775830016E+00,
2460317.985709722, A.D. 2024-Jan-08 11:39:25.3200,  2.675125655734481E+04,  5.169811917445229E+04, -3.875483787781162E+03,  3.813501456371476E-01,  3.389203148515833E+00,  9.795652060469129E-02,  1.945952617946890E-01,  5.833819184858330E+04,  3.171805451826035E+00,
2460317.996246528, A.D. 2024-Jan-08 11:54:35.7000,  2.707713102003868E+04,  5.474180148080224E+04, -3.783256487922630E+03,  3.355584167373247E-01,  3.298712648746857E+00,  1.044746667515171E-01,  2.041060377565886E-01,  6.118945075168850E+04,  3.093150459579033E+00,
2460318.006783333, A.D. 2024-Jan-08 12:09:46.0800,  2.736388206846207E+04,  5.770647596888858E+04, -3.685558087289366E+03,  2.952263966263192E-01,  3.215455183613214E+00,  1.100103361582614E-01,  2.133872570724507E-01,  6.397189030362789E+04,  3.020477856473819E+00,
2460318.017320139, A.D. 2024-Jan-08 12:24:56.4600,  2.761604164804741E+04,  6.059827518485529E+04, -3.583196684714585E+03,  2.594293290779074E-01,  3.138469479987674E+00,  1.147451740751035E-01,  2.224558935164215E-01,  6.669059911387427E+04,  2.953026310357426E+00,
2460318.027856945, A.D. 2024-Jan-08 12:40:06.8400,  2.783739503828467E+04,  6.342253777307352E+04, -3.476834740466049E+03,  2.274413273847476E-01,  3.066965404330566E+00,  1.188197075954176E-01,  2.313268140114389E-01,  6.935003417379811E+04,  2.890164210932921E+00,
2460318.038393750, A.D. 2024-Jan-08 12:55:17.2200,  2.803113722122382E+04,  6.618394641674895E+04, -3.367021211901068E+03,  1.986845379752810E-01,  3.000286748173151E+00,  1.223442339331908E-01,  2.400131293641875E-01,  7.195412600436175E+04,  2.831362794685850E+00,
2460318.048930556, A.D. 2024-Jan-08 13:10:27.6000,  2.819999026501902E+04,  6.888663643176891E+04, -3.254215385963344E+03,  1.726931229154158E-01,  2.937883396965548E+00,  1.254064501379915E-01,  2.485264738178996E-01,  7.450636246394075E+04,  2.776175663270571E+00,
2460318.059467361, A.D. 2024-Jan-08 13:25:37.9800,  2.834629317991781E+04,  7.153428252278653E+04, -3.138804913092117E+03,  1.490871368346531E-01,  2.879290140914333E+00,  1.280769288686601E-01,  2.568772312906915E-01,  7.700985657287091E+04,  2.724222884420074E+00,
2460318.070004167, A.D. 2024-Jan-08 13:40:48.3600,  2.847207063744437E+04,  7.413016815409984E+04, -3.021119424427248E+03,  1.275536989711234E-01,  2.824110590120358E+00,  1.304130180452494E-01,  2.650747166576473E-01,  7.946740086044963E+04,  2.675178944506779E+00,
2460318.080540972, A.D. 2024-Jan-08 13:55:58.7400,  2.857908744207646E+04,  7.667724234767213E+04, -2.901441221334186E+03,  1.078326692745401E-01,  2.772004527743614E+00,  1.324617839487875E-01,  2.731273264057816E-01,  8.188151253015759E+04,  2.628763020070904E+00,
2460318.091077778, A.D. 2024-Jan-08 14:11:09.1200,  2.866889154879553E+04,  7.917816624249445E+04, -2.780013618682919E+03,  8.970591885897936E-02,  2.722678010748660E+00,  1.342621911961072E-01,  2.810426627543553E-01,  8.425447066999323E+04,  2.584731337899850E+00,
2460318.101614583, A.D. 2024-Jan-08 14:26:19.5000,  2.874284805596311E+04,  8.163535123719579E+04, -2.657047459723923E+03,  7.298926573651240E-02,  2.675875632304479E+00,  1.358467240218413E-01,  2.888276352737603E-01,  8.658834671704809E+04,  2.542871225056954E+00,
2460318.112151389, A.D. 2024-Jan-08 14:41:29.8800,  2.880216761198721E+04,  8.405099152411731E+04, -2.532726522275545E+03,  5.752591439987878E-02,  2.631374101815507E+00,  1.372426979816992E-01,  2.964885494799508E-01,  8.888503101744907E+04,  2.502995977941587E+00,
2460318.122688194, A.D. 2024-Jan-08 14:56:40.2600,  2.884792842326866E+04,  8.642709047027334E+04, -2.407211639265799E+03,  4.318172035062115E-02,  2.588977346601636E+00,  1.384731915116005E-01,  3.040311772995209E-01,  9.114625395125715E+04,  2.464941108604544E+00,
2460318.133225000, A.D. 2024-Jan-08 15:11:50.6400,  2.888109555451733E+04,  8.876548391272152E+04, -2.280644303077712E+03,  2.984105105622073E-02,  2.548512232222445E+00,  1.395578602566598E-01,  3.114608214300212E-01,  9.337360522720512E+04,  2.428560848721562E+00,
2460318.143761806, A.D. 2024-Jan-08 15:27:01.0200,  2.890253589886523E+04,  9.106785909168852E+04, -2.153149411317314E+03,  1.740381191997956E-02,  2.509825302527034E+00,  1.405135115145992E-01,  3.187823663827807E-01,  9.556854918495042E+04,  2.393725620619817E+00,
2460318.154298611, A.D. 2024-Jan-08 15:42:11.4000,  2.891303132323837E+04,  9.333577143389927E+04, -2.024837668759610E+03,  5.782857309736468E-03,  2.472779929723934E+00,  1.413546036074196E-01,  3.260003249124445E-01,  9.773243871430037E+04,  2.360319717487931E+00,
2460318.164835417, A.D. 2024-Jan-08 15:57:21.7800,  2.891328960662066E+04,  9.557065887120136E+04, -1.895807565599898E+03, -5.098084645668037E-03,  2.437253969911265E+00,  1.420936426848296E-01,  3.331188775981200E-01,  9.986652712134153E+04,  2.328239399551101E+00,
2460318.175372222, A.D. 2024-Jan-08 16:12:32.1600,  2.890395313244480E+04,  9.777385373514534E+04, -1.766146919728722E+03, -1.530593622228317E-02,  2.403137936568806E+00,  1.427414681231599E-01,  3.401419050944586E-01,  1.019719777970704E+05,  2.297391476648670E+00,
2460318.185909028, A.D. 2024-Jan-08 16:27:42.5400,  2.888560741004940E+04,  9.994659413296443E+04, -1.635934405136461E+03, -2.489985239071049E-02,  2.370333191064790E+00,  1.433075538132222E-01,  3.470730207018314E-01,  1.040498739816869E+05,  2.267691744924653E+00,
2460318.196445833, A.D. 2024-Jan-08 16:42:52.9200,  2.885878693649640E+04,  1.020900325157151E+05, -1.505240560401231E+03, -3.393213482503772E-02,  2.338750752109469E+00,  1.438001738077479E-01,  3.539155931326551E-01,  1.061012255897666E+05,  2.239064109816443E+00,
2460318.206982639, A.D. 2024-Jan-08 16:58:03.3000,  2.882398137308497E+04,  1.042052443048910E+05, -1.374128874477472E+03, -4.244930060425980E-02,  2.308310011911164E+00,  1.442266022530939E-01,  3.606727712279230E-01,  1.081269766200907E+05,  2.211439479846308E+00,
2460318.217519444, A.D. 2024-Jan-08 17:13:13.6800,  2.878164062389513E+04,  1.062932352299495E+05, -1.242656665359900E+03, -5.049291013666839E-02,  2.278937698868468E+00,  1.445932658097197E-01,  3.673475046849915E-01,  1.101280113696801E+05,  2.184754898673623E+00,
2460318.228056250, A.D. 2024-Jan-08 17:28:24.0600,  2.873217840725805E+04,  1.083549469535683E+05, -1.110875671117741E+03, -5.810005465912494E-02,  2.250567182609079E+00,  1.449058285394406E-01,  3.739425589269619E-01,  1.121051588915237E+05,  2.158953045379281E+00,
2460318.238593055, A.D. 2024-Jan-08 17:43:34.4400,  2.867597662425064E+04,  1.103912633652790E+05, -9.788328067644979E+02, -6.530408164941451E-02,  2.223137579978317E+00,  1.451693263114421E-01,  3.804605336705986E-01,  1.140591985611005E+05,  2.133981426673550E+00,
2460318.249129861, A.D. 2024-Jan-08 17:58:44.8200,  2.861338854020814E+04,  1.124030155153410E+05, -8.465706952279725E+02, -7.213505464334682E-02,  2.196593129704278E+00,  1.453882486111754E-01,  3.869038767498933E-01,  1.159908642205795E+05,  2.109791865996278E+00,
2460318.259666667, A.D. 2024-Jan-08 18:13:55.2000,  2.854474106839423E+04,  1.143909854481765E+05, -7.141280316255434E+02, -7.862003031019851E-02,  2.170882765699790E+00,  1.455665849553853E-01,  3.932748942337313E-01,  1.179008472120203E+05,  2.086340201031268E+00,
2460318.270203472, A.D. 2024-Jan-08 18:29:05.5800,  2.847033782683596E+04,  1.163559107917656E+05, -5.815401021528160E+02, -8.478353608401407E-02,  2.145959504310587E+00,  1.457079119962950E-01,  3.995757641387365E-01,  1.197898004883801E+05,  2.063585720403554E+00,
2460318.280740278, A.D. 2024-Jan-08 18:44:15.9600,  2.839046135541054E+04,  1.182984883414640E+05, -4.488391456926838E+02, -9.064786994979390E-02,  2.121780019143690E+00,  1.458154458491855E-01,  4.058085466044979E-01,  1.216583416639700E+05,  2.041490808866354E+00,
2460318.291277083, A.D. 2024-Jan-08 18:59:26.3400,  2.830537453917835E+04,  1.202193766511876E+05, -3.160545691912121E+02, -9.623324594875587E-02,  2.098304389307033E+00,  1.458920648682525E-01,  4.119751905965899E-01,  1.235070550239702E+05,  2.020020781283397E+00,
2460318.301813889, A.D. 2024-Jan-08 19:14:36.7200,  2.821532276529310E+04,  1.221191994125394E+05, -1.832133056513776E+02, -1.015581090363559E-01,  2.075495677021473E+00,  1.459403660003040E-01,  4.180775440645562E-01,  1.253364945697166E+05,  1.999143491921251E+00,
2460318.312350695, A.D. 2024-Jan-08 19:29:47.1000,  2.812053547599963E+04,  1.239985480759100E+05, -5.034006103187858E+01, -1.066393311844095E-01,  2.053319637426319E+00,  1.459626983169889E-01,  4.241173614269628E-01,  1.271471862626636E+05,  1.978829090169573E+00,
2460318.322887500, A.D. 2024-Jan-08 19:44:57.4800,  2.802122740723021E+04,  1.258579840449497E+05,  8.254249484971660E+01, -1.114923536650471E-01,  2.031744494167391E+00,  1.459611865440809E-01,  4.300963096697296E-01,  1.289396298526174E+05,  1.959049842343559E+00,
2460318.333424306, A.D. 2024-Jan-08 20:00:07.8600,  2.791759967575949E+04,  1.276980406388987E+05,  2.154135628456133E+02, -1.161313069535789E-01,  2.010740745214576E+00,  1.459377505967877E-01,  4.360159737889155E-01,  1.307143005094426E+05,  1.939779978487058E+00,
2460318.343961111, A.D. 2024-Jan-08 20:15:18.2400,  2.780984115355192E+04,  1.295192253712318E+05,  3.482539936121466E+02, -1.205691943702990E-01,  1.990280902136761E+00,  1.458941376183286E-01,  4.418778636484167E-01,  1.324716508789477E+05,  1.920995451480190E+00,
2460318.354497917, A.D. 2024-Jan-08 20:30:28.6200,  2.769812944583346E+04,  1.313220217069919E+05,  4.810461382735448E+02, -1.248180027050200E-01,  1.970339314486087E+00,  1.458319402080223E-01,  4.476834190012697E-01,  1.342121125882346E+05,  1.902673790003713E+00,
2460318.365034722, A.D. 2024-Jan-08 20:45:39.0000,  2.758263158617957E+04,  1.331068904250243E+05,  6.137737488341081E+02, -1.288887667384781E-01,  1.950892052570631E+00,  1.457526061978470E-01,  4.534340131646725E-01,  1.359360973474415E+05,  1.884794012974184E+00,
2460318.375571528, A.D. 2024-Jan-08 21:00:49.3800,  2.746350490622166E+04,  1.348742711784123E+05,  7.464218452597124E+02, -1.327916699103456E-01,  1.931916750581747E+00,  1.456574554095601E-01,  4.591309575869946E-01,  1.376439983188989E+05,  1.867336491818136E+00,
2460318.386108333, A.D. 2024-Jan-08 21:15:59.7600,  2.734089787210653E+04,  1.366245839843434E+05,  8.789765870107221E+02, -1.365361428103277E-01,  1.913392455049061E+00,  1.455476961612372E-01,  4.647755062626041E-01,  1.393361914406605E+05,  1.850282814429048E+00,
2460318.396645139, A.D. 2024-Jan-08 21:31:10.1400,  2.721495075005794E+04,  1.383582304770332E+05,  1.011425174714343E+03, -1.401309334809356E-01,  1.895299508514985E+00,  1.454244365786517E-01,  4.703688593481191E-01,  1.410130365106289E+05,  1.833615686203351E+00,
2460318.407181944, A.D. 2024-Jan-08 21:46:20.5200,  2.708579605690766E+04,  1.400755948446539E+05,  1.143755788741852E+03, -1.435841443569468E-01,  1.877619476951794E+00,  1.452886898766985E-01,  4.759121656900119E-01,  1.426748779443120E+05,  1.817318877652454E+00,
2460318.417718750, A.D. 2024-Jan-08 22:01:30.9000,  2.695355918086487E+04,  1.417770449829322E+05,  1.275957496631061E+03, -1.469033006262275E-01,  1.860335039997993E+00,  1.451413855517280E-01,  4.814065262470603E-01,  1.443220458008477E+05,  1.801377125983522E+00,
2460318.428255556, A.D. 2024-Jan-08 22:16:41.2800,  2.681835893441013E+04,  1.434629335366187E+05,  1.408020171440970E+03, -1.500954093414930E-01,  1.843429894347428E+00,  1.449833789614970E-01,  4.868529971645726E-01,  1.459548567046342E+05,  1.785776049231525E+00,
2460318.438792361, A.D. 2024-Jan-08 22:31:51.6600,  2.668030801382926E+04,  1.451335988034288E+05,  1.539934426115266E+03, -1.531670045199752E-01,  1.826888675740582E+00,  1.448154583860248E-01,  4.922525923965184E-01,  1.475736146314244E+05,  1.770502079437971E+00,
2460318.449329167, A.D. 2024-Jan-08 22:47:02.0400,  2.682214906403572E+04,  1.472152396069049E+05,  1.554877312273507E+03, -1.496877730036925E-01,  1.821511729378915E+00,  1.395560399983994E-01,  4.991680762861392E-01,  1.496468245449532E+05,  1.766534847972728E+00,
2460318.459865972, A.D. 2024-Jan-08 23:02:12.4200,  2.668457004128610E+04,  1.488663122318137E+05,  1.681849032812570E+03, -1.525398842230584E-01,  1.805759335709618E+00,  1.393848713232761E-01,  5.045103052382680E-01,  1.512483844937106E+05,  1.751957199798475E+00,
2460318.470402778, A.D. 2024-Jan-08 23:17:22.8000,  2.654444181809058E+04,  1.505031916175523E+05,  1.808661363192950E+03, -1.552889252685917E-01,  1.790328732919575E+00,  1.392059742640152E-01,  5.098087097854981E-01,  1.528368062164031E+05,  1.737669829336516E+00,
2460318.480939583, A.D. 2024-Jan-08 23:32:33.1800,  2.640185594753845E+04,  1.521261651252211E+05,  1.935307523655298E+03, -1.579398526813040E-01,  1.775207750006523E+00,  1.390199044475438E-01,  5.150641548667624E-01,  1.544123490151993E+05,  1.723661935296470E+00,
2460318.491476389, A.D. 2024-Jan-08 23:47:43.5600,  2.625689961394039E+04,  1.537355093365947E+05,  2.061781221284997E+03, -1.604973108502483E-01,  1.760384866363536E+00,  1.388271759957197E-01,  5.202774734993130E-01,  1.559752626223889E+05,  1.709923285653874E+00,
2460318.502013194, A.D. 2024-Jan-09 00:02:53.9400,  2.610965590474683E+04,  1.553314906215256E+05,  2.188076613631361E+03, -1.629656561789413E-01,  1.745849167361945E+00,  1.386282650696655E-01,  5.254494684339492E-01,  1.575257876966070E+05,  1.696444179279606E+00,
2460318.512550000, A.D. 2024-Jan-09 00:18:04.3200,  2.576630890026659E+04,  1.569087947832576E+05,  2.175297488743025E+03, -1.664751562923170E-01,  1.732052154475558E+00,  1.340602685313758E-01,  5.304508671438058E-01,  1.590251693092730E+05,  1.683861667230551E+00,
2460318.523086805, A.D. 2024-Jan-09 00:33:14.7000,  2.561370645330416E+04,  1.584792271281414E+05,  2.297253719968336E+03, -1.687616719140530E-01,  1.718050595671028E+00,  1.338626704005035E-01,  5.355444500284648E-01,  1.605521870422916E+05,  1.670860049330199E+00,
2460318.533623611, A.D. 2024-Jan-09 00:48:25.0800,  2.545905784100201E+04,  1.600370308923268E+05,  2.419027776861913E+03, -1.709709287329191E-01,  1.704307099970379E+00,  1.336601129414096E-01,  5.405989078856737E-01,  1.620674753871617E+05,  1.658092199734364E+00,
2460318.544160417, A.D. 2024-Jan-09 01:03:35.4600,  2.530243183687810E+04,  1.615824369330166E+05,  2.540615305575906E+03, -1.731063238393594E-01,  1.690812778898138E+00,  1.334529456840319E-01,  5.456149384673924E-01,  1.635712435246583E+05,  1.645550189927922E+00,
2460318.554697222, A.D. 2024-Jan-09 01:18:45.8400,  2.514389421190127E+04,  1.631156682128596E+05,  2.662012259126583E+03, -1.751710587992238E-01,  1.677559177291769E+00,  1.332414938172144E-01,  5.505932160277842E-01,  1.650636935910944E+05,  1.633226472908868E+00,
2460318.565234028, A.D. 2024-Jan-09 01:33:56.2200,  2.498350790546437E+04,  1.646369401849135E+05,  2.783214876437582E+03, -1.771681535070729E-01,  1.664538246195075E+00,  1.330260601072343E-01,  5.555343924550176E-01,  1.665450210176264E+05,  1.621113859605859E+00,
2460318.575770834, A.D. 2024-Jan-09 01:49:06.6000,  2.482133318539406E+04,  1.661464611477793E+05,  2.904219662443735E+03, -1.791004589176083E-01,  1.651742317786703E+00,  1.328069266523304E-01,  5.604390983146060E-01,  1.680154148430394E+05,  1.609205497032012E+00,
2460318.586307639, A.D. 2024-Jan-09 02:04:16.9800,  2.465742779635938E+04,  1.676444325856421E+05,  3.025023370221374E+03, -1.809706687482946E-01,  1.639164082102727E+00,  1.325843564829676E-01,  5.653079438512995E-01,  1.694750580141071E+05,  1.597494847975253E+00,
2460318.596844445, A.D. 2024-Jan-09 02:19:27.3600,  2.449184709900452E+04,  1.691310494824642E+05,  3.145622983987880E+03, -1.827813302501590E-01,  1.626796565475870E+00,  1.323585950273429E-01,  5.701415199140362E-01,  1.709241276628848E+05,  1.585975672162945E+00,
2460318.607381250, A.D. 2024-Jan-09 02:34:37.7400,  2.432464420017925E+04,  1.706065006232741E+05,  3.266015703554738E+03, -1.845348542366924E-01,  1.614633110322064E+00,  1.321298714683306E-01,  5.749403988457934E-01,  1.723627953734808E+05,  1.574642008547764E+00,
2460318.617918056, A.D. 2024-Jan-09 02:49:48.1200,  2.415587006531167E+04,  1.720709688605000E+05,  3.386198931296778E+03, -1.862335231847515E-01,  1.602667358149429E+00,  1.318983998040643E-01,  5.797051352605448E-01,  1.737912274149812E+05,  1.563488160778405E+00,
2460318.628454861, A.D. 2024-Jan-09 03:04:58.5000,  2.398557363940526E+04,  1.735246313903152E+05,  3.506170257509853E+03, -1.878795005946118E-01,  1.590893230817086E+00,  1.316643801210688E-01,  5.844362668672165E-01,  1.752095849884668E+05,  1.552508680466855E+00,
2460318.638991666, A.D. 2024-Jan-09 03:20:08.8800,  2.381380195025834E+04,  1.749676600004685E+05,  3.625927448602561E+03, -1.894748384892103E-01,  1.579304914861062E+00,  1.314279995789490E-01,  5.891343152003431E-01,  1.766180244460576E+05,  1.541698353536341E+00,
2460318.649528472, A.D. 2024-Jan-09 03:35:19.2600,  2.364060020801592E+04,  1.764002213035002E+05,  3.745468435381641E+03, -1.910214846211799E-01,  1.567896846490483E+00,  1.311894333598421E-01,  5.937997863091965E-01,  1.780166974975088E+05,  1.531052187047956E+00,
2460318.660065278, A.D. 2024-Jan-09 03:50:29.6400,  2.346601188812512E+04,  1.778224769458209E+05,  3.864791304078310E+03, -1.925212880353488E-01,  1.556663699330564E+00,  1.309488453646789E-01,  5.984331713676720E-01,  1.794057513930496E+05,  1.520565398787232E+00,
2460318.670602083, A.D. 2024-Jan-09 04:05:40.0200,  2.329007882827615E+04,  1.792345838314999E+05,  3.983894284771959E+03, -1.939760063164949E-01,  1.545600369660333E+00,  1.307063891856557E-01,  6.030349473460320E-01,  1.807853291247675E+05,  1.510233403930740E+00,
2460318.681138889, A.D. 2024-Jan-09 04:20:50.4000,  2.311284130680707E+04,  1.806366943181490E+05,  4.102775742819060E+03, -1.953873109496116E-01,  1.534701964774221E+00,  1.304622087865297E-01,  6.076055775888907E-01,  1.821555695998833E+05,  1.500051804920384E+00,
2460318.691675695, A.D. 2024-Jan-09 04:36:00.7800,  2.293433811898619E+04,  1.820289564031437E+05,  4.221434170284003E+03, -1.967567925462158E-01,  1.523963791717002E+00,  1.302164391703867E-01,  6.121455123664833E-01,  1.835166078060174E+05,  1.490016381568286E+00,
2460318.702212500, A.D. 2024-Jan-09 04:51:11.1600,  2.275460664222810E+04,  1.834115138899271E+05,  4.339868178996112E+03, -1.980859649996402E-01,  1.513381347882901E+00,  1.299692068866001E-01,  6.166551893611841E-01,  1.848685749570448E+05,  1.480123083016482E+00,
2460318.712749306, A.D. 2024-Jan-09 05:06:21.5400,  2.257368291108472E+04,  1.847845065697699E+05,  4.458076492048363E+03, -1.993762708395660E-01,  1.502950309759215E+00,  1.297206307303286E-01,  6.211350342143873E-01,  1.862115986570453E+05,  1.470368017560898E+00,
2460318.723286111, A.D. 2024-Jan-09 05:21:31.9200,  2.239160167883694E+04,  1.861480703774988E+05,  4.576057937179779E+03, -2.006290852157249E-01,  1.492666524024096E+00,  1.294708222345495E-01,  6.255854609865785E-01,  1.875458030382295E+05,  1.460747444882624E+00,
2460318.733822917, A.D. 2024-Jan-09 05:36:42.3000,  2.220839647659532E+04,  1.875023375426582E+05,  4.693811440493504E+03, -2.018457197534210E-01,  1.482525998955116E+00,  1.292198861474561E-01,  6.300068726058470E-01,  1.888713088953997E+05,  1.451257768495697E+00,
2460318.744359722, A.D. 2024-Jan-09 05:51:52.6800,  2.194894947911094E+04,  1.888579957434387E+05,  5.033030167523131E+03, -2.061118903379456E-01,  1.470758909420503E+00,  1.319315850723396E-01,  6.344247940989928E-01,  1.901957684390809E+05,  1.440119610875251E+00,
2460318.754896528, A.D. 2024-Jan-09 06:07:03.0600,  2.176078616113244E+04,  1.901924446839025E+05,  5.153017690976776E+03, -2.072557152955489E-01,  1.460893998829844E+00,  1.316670503326455E-01,  6.387839638618259E-01,  1.915026146571199E+05,  1.430891358275072E+00,
2460318.765433333, A.D. 2024-Jan-09 06:22:13.4400,  2.157159646197275E+04,  1.915179731573878E+05,  5.272764037823799E+03, -2.083669177212618E-01,  1.451161091944374E+00,  1.314017611078732E-01,  6.431152940168884E-01,  1.928011147707157E+05,  1.421783659266747E+00,
2460318.775970139, A.D. 2024-Jan-09 06:37:23.8200,  2.138140957981429E+04,  1.928346997746336E+05,  5.392268554036331E+03, -2.094465895521999E-01,  1.441556776214771E+00,  1.311357898398948E-01,  6.474191459532342E-01,  1.940913771215808E+05,  1.412793439335777E+00,
2460318.786506944, A.D. 2024-Jan-09 06:52:34.2000,  2.119025374056346E+04,  1.941427400966767E+05,  5.511530656485775E+03, -2.104957749885718E-01,  1.432077764093790E+00,  1.308692166169170E-01,  6.516958718933189E-01,  1.953735073033512E+05,  1.403917735595853E+00,
2460318.797043750, A.D. 2024-Jan-09 07:07:44.5800,  2.099815624014509E+04,  1.954422067462065E+05,  5.630549828143878E+03, -2.115154735848322E-01,  1.422720886783541E+00,  1.306021117834685E-01,  6.559458152238307E-01,  1.966476082607661E+05,  1.395153690705465E+00,
2460318.807580555, A.D. 2024-Jan-09 07:22:54.9600,  2.080514348448098E+04,  1.967332095136379E+05,  5.749325614760892E+03, -2.125066412915674E-01,  1.413483090081335E+00,  1.303345377023495E-01,  6.601693108110648E-01,  1.979137803842151E+05,  1.386498549544483E+00,
2460318.818117361, A.D. 2024-Jan-09 07:38:05.3400,  2.061124102742649E+04,  1.980158554580738E+05,  5.867857620531722E+03, -2.134701945012092E-01,  1.404361427387222E+00,  1.300665644720095E-01,  6.643666853011078E-01,  1.991721215997316E+05,  1.377949653106721E+00,
2460318.828654167, A.D. 2024-Jan-09 07:53:15.7200,  2.041647360650623E+04,  1.992902490046387E+05,  5.986145505011780E+03, -2.144070104253721E-01,  1.395353056292852E+00,  1.297982410406907E-01,  6.685382574097417E-01,  2.004227274559032E+05,  1.369504435000474E+00,
2460318.839190972, A.D. 2024-Jan-09 08:08:26.1000,  2.022086517723332E+04,  2.005564920348390E+05,  6.104188979707265E+03, -2.153179301806309E-01,  1.386455232856295E+00,  1.295296314394635E-01,  6.726843381909556E-01,  2.016656912043699E+05,  1.361160417213353E+00,
2460318.849727778, A.D. 2024-Jan-09 08:23:36.4800,  2.002443894511527E+04,  2.018146839761886E+05,  6.221987804768141E+03, -2.162037607282694E-01,  1.377665307438095E+00,  1.292607836120905E-01,  6.768052313043489E-01,  2.029011038799893E+05,  1.352915205531872E+00,
2460318.860264583, A.D. 2024-Jan-09 08:38:46.8600,  1.982721739639427E+04,  2.030649218853257E+05,  6.339541786635484E+03, -2.170652755239486E-01,  1.368980721023612E+00,  1.289917459019611E-01,  6.809012332625951E-01,  2.041290543750248E+05,  1.344766486935813E+00,
2460318.870801389, A.D. 2024-Jan-09 08:53:57.2400,  1.962922232715341E+04,  2.043073005284686E+05,  6.456850774639388E+03, -2.179032175007047E-01,  1.360399000072334E+00,  1.287225697860686E-01,  6.849726336712854E-01,  2.053496295110482E+05,  1.336712024863681E+00,
