            JDUT ,            Calendar Date (UT ),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2460358.328284722, A.D. 2024-Feb-17 19:52:43.8000, -2.513289762975640E+05, -6.635709475542561E+04, -2.201170291798260E+04,  5.001752093799843E-01,  1.838360976485601E-01,  6.373021701547750E-02,  8.701742589594136E-01,  2.608716799817710E+05, -5.340179635735172E-01,
2460358.335378472, A.D. 2024-Feb-17 20:02:56.7000, -2.510219804024422E+05, -6.624455472884359E+04, -2.197261804134809E+04,  5.016054691528606E-01,  1.834026633305943E-01,  6.381054656118268E-02,  8.690812085649170E-01,  2.605439917172871E+05, -5.352858450629603E-01,
2460358.342472222, A.D. 2024-Feb-17 20:13:09.6000, -2.507141091393813E+05, -6.613227858768844E+04, -2.193348399100265E+04,  5.030316902710561E-01,  1.829749866775282E-01,  6.389067980455509E-02,  8.679855683362826E-01,  2.602155270400611E+05, -5.365515335673819E-01,
2460358.349565972, A.D. 2024-Feb-17 20:23:22.5000, -2.504053649802082E+05, -6.602026281532702E+04, -2.189430088663253E+04,  5.044538838343060E-01,  1.825530277309893E-01,  6.397061876410259E-02,  8.668873427622762E-01,  2.598862872957913E+05, -5.378150236214305E-01,
2460358.356659722, A.D. 2024-Feb-17 20:33:35.4000, -2.500957503900269E+05, -6.590850391953826E+04, -2.185506884670314E+04,  5.058720608765213E-01,  1.821367468595909E-01,  6.405036542962053E-02,  8.657865363429174E-01,  2.595562738335495E+05, -5.390763098887781E-01,
2460358.363753472, A.D. 2024-Feb-17 20:43:48.3000, -2.497852678271373E+05, -6.579699843227208E+04, -2.181578798846100E+04,  5.072862323671743E-01,  1.817261047549179E-01,  6.412992176262508E-02,  8.646831535887912E-01,  2.592254880055752E+05, -5.403353871606708E-01,
2460358.370847222, A.D. 2024-Feb-17 20:54:01.2000, -2.494739197433176E+05, -6.568574290953869E+04, -2.177645842798204E+04,  5.086964092110153E-01,  1.813210624280517E-01,  6.420928969668829E-02,  8.635771990216479E-01,  2.588939311674550E+05, -5.415922503530374E-01,
2460358.377940972, A.D. 2024-Feb-17 21:04:14.1000, -2.491617085834997E+05, -6.557473393108438E+04, -2.173708028014227E+04,  5.101026022505334E-01,  1.809215812053504E-01,  6.428847113792073E-02,  8.624686771728605E-01,  2.585616046776603E+05, -5.428468945060806E-01,
2460358.385034722, A.D. 2024-Feb-17 21:14:27.0000, -2.488486367860498E+05, -6.546396810028655E+04, -2.169765365866513E+04,  5.115048222656546E-01,  1.805276227250833E-01,  6.436746796529202E-02,  8.613575925840335E-01,  2.582285098977300E+05, -5.440993147814522E-01,
2460358.392128472, A.D. 2024-Feb-17 21:24:39.9000, -2.485347067827454E+05, -6.535344204394102E+04, -2.165817867613044E+04,  5.129030799748091E-01,  1.801391489337145E-01,  6.444628203102583E-02,  8.602439498065402E-01,  2.578946481921313E+05, -5.453495064606850E-01,
2460358.399222222, A.D. 2024-Feb-17 21:34:52.8000, -2.482199209987519E+05, -6.524315241205427E+04, -2.161865544398303E+04,  5.142973860359847E-01,  1.797561220822443E-01,  6.452491516098582E-02,  8.591277534010626E-01,  2.575600209281224E+05, -5.465974649436536E-01,
2460358.406315972, A.D. 2024-Feb-17 21:45:05.7000, -2.479042818529046E+05, -6.513309587774247E+04, -2.157908407257939E+04,  5.156877510464166E-01,  1.793785047229702E-01,  6.460336915498091E-02,  8.580090079382208E-01,  2.572246294759407E+05, -5.478431857458526E-01,
2460358.413409722, A.D. 2024-Feb-17 21:55:18.6000, -2.475877917573776E+05, -6.502326913691948E+04, -2.153946467115746E+04,  5.170741855449797E-01,  1.790062597055507E-01,  6.468164578721813E-02,  8.568877179970349E-01,  2.568884752083419E+05, -5.490866644981319E-01,
2460358.420503472, A.D. 2024-Feb-17 22:05:31.5000, -2.472704531179647E+05, -6.491366890820068E+04, -2.149979734788329E+04,  5.184567000118623E-01,  1.786393501738629E-01,  6.475974680659638E-02,  8.557638881655572E-01,  2.565515595007895E+05, -5.503278969440361E-01,
2460358.427597222, A.D. 2024-Feb-17 22:15:44.4000, -2.469522683339923E+05, -6.480429193268168E+04, -2.146008220985050E+04,  5.198353048698530E-01,  1.782777395624597E-01,  6.483767393708811E-02,  8.546375230402116E-01,  2.562138837312566E+05, -5.515668789386221E-01,
2460358.434690972, A.D. 2024-Feb-17 22:25:57.3000, -2.466332397986018E+05, -6.469513497384376E+04, -2.142031936312723E+04,  5.212100104840132E-01,  1.779213915934967E-01,  6.491542887802294E-02,  8.535086272264397E-01,  2.558754492804201E+05, -5.528036064458656E-01,
2460358.441784722, A.D. 2024-Feb-17 22:36:10.2000, -2.463133698984133E+05, -6.458619481725230E+04, -2.138050891272397E+04,  5.225808271640187E-01,  1.775702702729983E-01,  6.499301330452079E-02,  8.523772053371664E-01,  2.555362575311998E+05, -5.540380755384974E-01,
2460358.448878472, A.D. 2024-Feb-17 22:46:23.1000, -2.459926610138075E+05, -6.447746827046640E+04, -2.134065096264021E+04,  5.239477651638145E-01,  1.772243398878690E-01,  6.507042886776611E-02,  8.512432619934557E-01,  2.551963098689560E+05, -5.552702823954616E-01,
2460358.455972222, A.D. 2024-Feb-17 22:56:36.0000, -2.456711155188974E+05, -6.436895216284609E+04, -2.130074561587072E+04,  5.253108346826041E-01,  1.768835650025927E-01,  6.514767719535555E-02,  8.501068018240738E-01,  2.548556076813580E+05, -5.565002233006052E-01,
2460358.463065972, A.D. 2024-Feb-17 23:06:48.9000, -2.453487357814996E+05, -6.426064334536018E+04, -2.126079297441280E+04,  5.266700458658259E-01,  1.765479104559735E-01,  6.522475989164014E-02,  8.489678294650563E-01,  2.545141523582540E+05, -5.577278946413887E-01,
2460358.470159722, A.D. 2024-Feb-17 23:17:01.8000, -2.450255241634180E+05, -6.415253869050229E+04, -2.122079313931166E+04,  5.280254088048031E-01,  1.762173413582405E-01,  6.530167853798885E-02,  8.478263495603827E-01,  2.541719452918743E+05, -5.589532929064310E-01,
2460358.477253472, A.D. 2024-Feb-17 23:27:14.7000, -2.447014830201005E+05, -6.404463509199622E+04, -2.118074621062766E+04,  5.293769335390298E-01,  1.758918230875352E-01,  6.537843469319871E-02,  8.466823667604415E-01,  2.538289878763703E+05, -5.601764146854659E-01,
2460358.484347222, A.D. 2024-Feb-17 23:37:27.6000, -2.443766147009222E+05, -6.393692946471566E+04, -2.114065228748208E+04,  5.307246300558096E-01,  1.755713212870881E-01,  6.545502989375018E-02,  8.455358857227097E-01,  2.534852815080182E+05, -5.613972566669385E-01,
2460358.491440972, A.D. 2024-Feb-17 23:47:40.5000, -2.440509215491543E+05, -6.382941874449872E+04, -2.110051146806253E+04,  5.320685082912028E-01,  1.752558018620982E-01,  6.553146565413440E-02,  8.443869111113301E-01,  2.531408275850932E+05, -5.626158156368114E-01,
2460358.498534722, A.D. 2024-Feb-17 23:57:53.4000, -2.437244059019326E+05, -6.372209988796376E+04, -2.106032384962976E+04,  5.334085781309741E-01,  1.749452309766519E-01,  6.560774346717860E-02,  8.432354475966893E-01,  2.527956275077417E+05, -5.638320884774028E-01,
2460358.505628472, A.D. 2024-Feb-18 00:08:06.3000, -2.433970700905428E+05, -6.361496987243330E+04, -2.102008952856150E+04,  5.347448494102229E-01,  1.746395750509712E-01,  6.568386480429073E-02,  8.420814998561178E-01,  2.524496826781922E+05, -5.650460721650549E-01,
2460358.512722222, A.D. 2024-Feb-18 00:18:19.2000, -2.430689164400704E+05, -6.350802569564743E+04, -2.097980860032033E+04,  5.360773319156212E-01,  1.743388007580892E-01,  6.575983111585329E-02,  8.409250725723509E-01,  2.521029945002935E+05, -5.662577637701995E-01,
2460358.519815972, A.D. 2024-Feb-18 00:28:32.1000, -2.427399472696849E+05, -6.340126437569021E+04, -2.093948115949700E+04,  5.374060353850324E-01,  1.740428750211566E-01,  6.583564383146312E-02,  8.397661704342353E-01,  2.517555643797263E+05, -5.674671604550706E-01,
2460358.526909722, A.D. 2024-Feb-18 00:38:45.0000, -2.424101648925430E+05, -6.329468295079060E+04, -2.089910729980933E+04,  5.387309695086938E-01,  1.737517650104147E-01,  6.591130436025924E-02,  8.386047981360901E-01,  2.514073937238123E+05, -5.686742594728650E-01,
2460358.534003472, A.D. 2024-Feb-18 00:48:57.9000, -2.420795716160747E+05, -6.318827847924981E+04, -2.085868711414530E+04,  5.400521439288396E-01,  1.734654381405376E-01,  6.598681409115892E-02,  8.374409603784252E-01,  2.510584839417287E+05, -5.698790581655067E-01,
2460358.541097222, A.D. 2024-Feb-18 00:59:10.8000, -2.417481697414027E+05, -6.308204804138110E+04, -2.081822069417647E+04,  5.413695682369948E-01,  1.731838621050922E-01,  6.606217438809944E-02,  8.362746618674426E-01,  2.507088364443595E+05, -5.710815539683465E-01,
2460358.548190972, A.D. 2024-Feb-18 01:09:23.7000, -2.414159615635483E+05, -6.297598873566007E+04, -2.077770813124351E+04,  5.426832519794229E-01,  1.729070048204273E-01,  6.613738659811508E-02,  8.351059073125588E-01,  2.503584526435522E+05, -5.722817444003824E-01,
2460358.555284722, A.D. 2024-Feb-18 01:19:36.6000, -2.410829493732585E+05, -6.287009767733558E+04, -2.073714951565912E+04,  5.439932046655892E-01,  1.726348344008650E-01,  6.621245205241330E-02,  8.339347014307796E-01,  2.500073339534295E+05, -5.734796270648622E-01,
2460358.562378472, A.D. 2024-Feb-18 01:29:49.5000, -2.407491354535393E+05, -6.276437200440098E+04, -2.069654493717961E+04,  5.452994357517066E-01,  1.723673192276141E-01,  6.628737206063096E-02,  8.327610489405450E-01,  2.496554817885443E+05, -5.746751996500051E-01,
2460358.569472222, A.D. 2024-Feb-18 01:40:02.4000, -2.404145220829494E+05, -6.265880887293957E+04, -2.065589448447185E+04,  5.466019546529239E-01,  1.721044279060582E-01,  6.636214791310821E-02,  8.315849545681260E-01,  2.493028975657968E+05, -5.758684599283760E-01,
2460358.576565972, A.D. 2024-Feb-18 01:50:15.3000, -2.400791115337734E+05, -6.255340545850185E+04, -2.061519824548376E+04,  5.479007707403315E-01,  1.718461292735755E-01,  6.643678088151683E-02,  8.304064230428673E-01,  2.489495827030090E+05, -5.770594057551734E-01,
2460358.583659722, A.D. 2024-Feb-18 02:00:28.2000, -2.397429060726517E+05, -6.244815895566171E+04, -2.057445630739268E+04,  5.491958933417377E-01,  1.715923923947785E-01,  6.651127221897857E-02,  8.292254590986876E-01,  2.485955386193740E+05, -5.782480350666322E-01,
2460358.590753472, A.D. 2024-Feb-18 02:10:41.1000, -2.394059079603884E+05, -6.234306657793102E+04, -2.053366875662606E+04,  5.504873317424495E-01,  1.713431865596303E-01,  6.658562316035224E-02,  8.280420674732598E-01,  2.482407667352104E+05, -5.794343458792605E-01,
2460358.597847222, A.D. 2024-Feb-18 02:20:54.0000, -2.390681194522012E+05, -6.223812555774719E+04, -2.049283567891419E+04,  5.517750951847180E-01,  1.710984812815042E-01,  6.665983492242178E-02,  8.268562529086838E-01,  2.478852684721640E+05, -5.806183362877767E-01,
2460358.604940972, A.D. 2024-Feb-18 02:31:06.9000, -2.387295427976533E+05, -6.213333314589781E+04, -2.045195715916724E+04,  5.530591928708917E-01,  1.708582462922104E-01,  6.673390870417251E-02,  8.256680201506214E-01,  2.475290452529483E+05, -5.818000044658237E-01,
2460358.612034722, A.D. 2024-Feb-18 02:41:19.8000, -2.383901802406747E+05, -6.202868661175058E+04, -2.041103328159458E+04,  5.543396339620341E-01,  1.706224515418752E-01,  6.680784568700690E-02,  8.244773739484580E-01,  2.471720985013934E+05, -5.829793486636411E-01,
2460358.619128472, A.D. 2024-Feb-18 02:51:32.7000, -2.380500340195961E+05, -6.192418324302285E+04, -2.037006412968547E+04,  5.556164275790075E-01,  1.703910671960053E-01,  6.688164703497645E-02,  8.232843190550876E-01,  2.468144296423809E+05, -5.841563672073620E-01,
2460358.626222222, A.D. 2024-Feb-18 03:01:45.6000, -2.377091063671061E+05, -6.181982034562966E+04, -2.032904978621225E+04,  5.568895828032806E-01,  1.701640636331551E-01,  6.695531389502059E-02,  8.220888602265225E-01,  2.464560401017276E+05, -5.853310584982266E-01,
2460358.633315972, A.D. 2024-Feb-18 03:11:58.5000, -2.373673995105418E+05, -6.171559524363639E+04, -2.028799033327203E+04,  5.581591086764942E-01,  1.699414114428471E-01,  6.702884739713190E-02,  8.208910022226752E-01,  2.460969313064193E+05, -5.865034210106740E-01,
2460358.640409722, A.D. 2024-Feb-18 03:22:11.4000, -2.370249156715152E+05, -6.161150527900657E+04, -2.024688585224895E+04,  5.594250142025038E-01,  1.697230814230701E-01,  6.710224865465966E-02,  8.196907498058141E-01,  2.457371046841480E+05, -5.876734532927346E-01,
2460358.647503472, A.D. 2024-Feb-18 03:32:24.3000, -2.366816570662418E+05, -6.150754781150872E+04, -2.020573642384569E+04,  5.606873083470751E-01,  1.695090445779555E-01,  6.717551876446407E-02,  8.184881077414314E-01,  2.453765616635726E+05, -5.888411539642102E-01,
2460358.654597222, A.D. 2024-Feb-18 03:42:37.2000, -2.363376259053593E+05, -6.140372021873497E+04, -2.016454212812196E+04,  5.619460000381801E-01,  1.692992721166376E-01,  6.724865880715733E-02,  8.172830807975680E-01,  2.450153036741155E+05, -5.900065217157723E-01,
2460358.661690972, A.D. 2024-Feb-18 03:52:50.1000, -2.359928243940178E+05, -6.130001989579615E+04, -2.012330304446071E+04,  5.632010981672582E-01,  1.690937354500341E-01,  6.732166984731171E-02,  8.160756737447230E-01,  2.446533321459365E+05, -5.911695553084423E-01,
2460358.668784722, A.D. 2024-Feb-18 04:03:03.0000, -2.356472547321294E+05, -6.119644425532781E+04, -2.008201925162111E+04,  5.644526115886216E-01,  1.688924061892215E-01,  6.739455293361248E-02,  8.148658913565618E-01,  2.442906485101446E+05, -5.923302535717192E-01,
2460358.675878472, A.D. 2024-Feb-18 04:13:15.9000, -2.353009191139882E+05, -6.109299072724722E+04, -2.004069082770020E+04,  5.657005491214496E-01,  1.686952561431166E-01,  6.746730909914619E-02,  8.136537384083691E-01,  2.439272541983339E+05, -5.934886154040456E-01,
2460358.682972222, A.D. 2024-Feb-18 04:23:28.8000, -2.349538197285598E+05, -6.098965675871309E+04, -1.999931785017429E+04,  5.669449195493319E-01,  1.685022573165862E-01,  6.753993936154223E-02,  8.124392196778448E-01,  2.435631506428230E+05, -5.946446397710213E-01,
2460358.690065972, A.D. 2024-Feb-18 04:33:41.7000, -2.346059587593689E+05, -6.088643981396516E+04, -1.995790039589242E+04,  5.681857316212729E-01,  1.683133819083464E-01,  6.761244472319847E-02,  8.112223399445004E-01,  2.431983392764734E+05, -5.957983257049944E-01,
2460358.697159722, A.D. 2024-Feb-18 04:43:54.6000, -2.342573383847878E+05, -6.078333737428773E+04, -1.991643854111934E+04,  5.694229940512328E-01,  1.681286023091131E-01,  6.768482617142250E-02,  8.100031039904599E-01,  2.428328215329296E+05, -5.969496723033095E-01,
2460358.704253472, A.D. 2024-Feb-18 04:54:07.5000, -2.339079607776607E+05, -6.068034693776608E+04, -1.987493236149230E+04,  5.706567155201092E-01,  1.679478910994090E-01,  6.775708467869432E-02,  8.087815165989304E-01,  2.424665988461611E+05, -5.980986787288441E-01,
2460358.711347222, A.D. 2024-Feb-18 05:04:20.4000, -2.335578281055882E+05, -6.057746601925383E+04, -1.983338193206575E+04,  5.718869046752582E-01,  1.677712210477684E-01,  6.782922120280724E-02,  8.075575825549984E-01,  2.420996726507009E+05, -5.992453442082777E-01,
2460358.718440972, A.D. 2024-Feb-18 05:14:33.3000, -2.332069425308798E+05, -6.047469215023909E+04, -1.979178732731152E+04,  5.731135701312373E-01,  1.675985651087810E-01,  6.790123668706757E-02,  8.063313066452652E-01,  2.417320443815358E+05, -6.003896680315162E-01,
2460358.725534722, A.D. 2024-Feb-18 05:24:46.2000, -2.328553062105070E+05, -6.037202287870843E+04, -1.975014862111996E+04,  5.743367204705443E-01,  1.674298964211661E-01,  6.797313206048955E-02,  8.051026936574806E-01,  2.413637154739971E+05, -6.015316495511300E-01,
2460358.732628472, A.D. 2024-Feb-18 05:34:59.1000, -2.325029212963966E+05, -6.026945576911528E+04, -1.970846588684062E+04,  5.755563642431576E-01,  1.672651883060334E-01,  6.804490823791937E-02,  8.038717483813723E-01,  2.409946873640091E+05, -6.026712881806920E-01,
2460358.739722222, A.D. 2024-Feb-18 05:45:12.0000, -2.321497899350395E+05, -6.016698840214762E+04, -1.966673919724223E+04,  5.767725099684556E-01,  1.671044142648417E-01,  6.811656612029648E-02,  8.026384756070877E-01,  2.406249614876219E+05, -6.038085833953534E-01,
2460358.746815972, A.D. 2024-Feb-18 05:55:24.9000, -2.317959142677700E+05, -6.006461837474792E+04, -1.962496862454939E+04,  5.779851661347484E-01,  1.669475479775494E-01,  6.818810659480062E-02,  8.014028801260205E-01,  2.402545392812590E+05, -6.049435347301759E-01,
2460358.753909722, A.D. 2024-Feb-18 06:05:37.8000, -2.314412964307449E+05, -5.996234329987782E+04, -1.958315424045242E+04,  5.791943411999988E-01,  1.667945633011244E-01,  6.825953053497893E-02,  8.001649667304586E-01,  2.398834221816123E+05, -6.060761417796959E-01,
2460358.761003472, A.D. 2024-Feb-18 06:15:50.7000, -2.310859385548939E+05, -5.986016080638593E+04, -1.954129611610833E+04,  5.804000435925367E-01,  1.666454342677549E-01,  6.833083880092733E-02,  7.989247402132201E-01,  2.395116116255327E+05, -6.072064041974318E-01,
2460358.768097222, A.D. 2024-Feb-18 06:26:03.6000, -2.307298427661835E+05, -5.975806853909575E+04, -1.949939432217035E+04,  5.816022817105946E-01,  1.665001350828454E-01,  6.840203223946661E-02,  7.976822053684943E-01,  2.391391090502817E+05, -6.083343216942215E-01,
2460358.775190972, A.D. 2024-Feb-18 06:36:16.5000, -2.303730111852334E+05, -5.965606415852977E+04, -1.945744892875255E+04,  5.828010639241874E-01,  1.663586401232734E-01,  6.847311168436301E-02,  7.964373669902770E-01,  2.387659158930632E+05, -6.094598940388856E-01,
2460358.782284722, A.D. 2024-Feb-18 06:46:29.4000, -2.300154459276100E+05, -5.955414534088729E+04, -1.941546000546904E+04,  5.839963985746421E-01,  1.662209239357944E-01,  6.854407795643652E-02,  7.951902298732196E-01,  2.383920335912775E+05, -6.105831210566685E-01,
2460358.789378472, A.D. 2024-Feb-18 06:56:42.3000, -2.296571491037047E+05, -5.945230977790202E+04, -1.937342762142644E+04,  5.851882939755277E-01,  1.660869612352971E-01,  6.861493186374970E-02,  7.939407988120304E-01,  2.380174635823421E+05, -6.117040026290095E-01,
2460358.796472222, A.D. 2024-Feb-18 07:06:55.2000, -2.292981228190414E+05, -5.935055517677539E+04, -1.933135184526806E+04,  5.863767584121989E-01,  1.659567269033465E-01,  6.868567420169161E-02,  7.926890786023352E-01,  2.376422073039493E+05, -6.128225386920484E-01,
2460358.803565972, A.D. 2024-Feb-18 07:17:08.1000, -2.289383691738800E+05, -5.924887925993979E+04, -1.928923274513404E+04,  5.875618001436473E-01,  1.658301959864257E-01,  6.875630575320668E-02,  7.914350740391096E-01,  2.372662661935966E+05, -6.139387292373053E-01,
2460358.810659722, A.D. 2024-Feb-18 07:27:21.0000, -2.285778902634122E+05, -5.914727976539547E+04, -1.924707038866815E+04,  5.887434274019779E-01,  1.657073436935555E-01,  6.882682728906531E-02,  7.901787899175082E-01,  2.368896416888354E+05, -6.150525743099469E-01,
2460358.817753472, A.D. 2024-Feb-18 07:37:33.9000, -2.282166881778345E+05, -5.904575444613390E+04, -1.920486484305994E+04,  5.899216483931604E-01,  1.655881453957692E-01,  6.889723956781119E-02,  7.889202310325515E-01,  2.365123352271765E+05, -6.161640740086858E-01,
2460358.824847222, A.D. 2024-Feb-18 07:47:46.8000, -2.278547650022510E+05, -5.894430107017434E+04, -1.916261617502925E+04,  5.910964712976829E-01,  1.654725766241366E-01,  6.896754333599925E-02,  7.876594021787576E-01,  2.361343482459803E+05, -6.172732284852915E-01,
2460358.831940972, A.D. 2024-Feb-18 07:57:59.7000, -2.274921228169716E+05, -5.884291742054154E+04, -1.912032445086705E+04,  5.922679042700900E-01,  1.653606130683012E-01,  6.903773932828558E-02,  7.863963081510177E-01,  2.357556821827190E+05, -6.183800379431420E-01,
2460358.839034722, A.D. 2024-Feb-18 08:08:12.6000, -2.271287636971061E+05, -5.874160129504676E+04, -1.907798973639340E+04,  5.934359554407940E-01,  1.652522305748157E-01,  6.910782826765410E-02,  7.851309537430174E-01,  2.353763384745035E+05, -6.194845026379356E-01,
2460358.846128472, A.D. 2024-Feb-18 08:18:25.5000, -2.267646897128615E+05, -5.864035050626824E+04, -1.903561209699796E+04,  5.946006329156046E-01,  1.651474051457184E-01,  6.917781086550323E-02,  7.838633437481146E-01,  2.349963185583462E+05, -6.205866228762648E-01,
2460358.853222222, A.D. 2024-Feb-18 08:28:38.4000, -2.263999029294167E+05, -5.853916288168589E+04, -1.899319159761562E+04,  5.957619447763720E-01,  1.650461129362827E-01,  6.924768782193444E-02,  7.825934829589648E-01,  2.346156238710492E+05, -6.216863990150895E-01,
2460358.860315972, A.D. 2024-Feb-18 08:38:51.3000, -2.260344054070840E+05, -5.843803626278787E+04, -1.895072830279716E+04,  5.969198990817256E-01,  1.649483302557784E-01,  6.931745982548963E-02,  7.813213761672440E-01,  2.342342558491207E+05, -6.227838314619788E-01,
2460358.867409722, A.D. 2024-Feb-18 08:49:04.2000, -2.256681992014019E+05, -5.833696850579215E+04, -1.890822227668197E+04,  5.980745038665343E-01,  1.648540335639461E-01,  6.938712755362682E-02,  7.800470281644704E-01,  2.338522159290218E+05, -6.238789206731814E-01,
2460358.874503472, A.D. 2024-Feb-18 08:59:17.1000, -2.253012863627774E+05, -5.823595748124160E+04, -1.886567358297181E+04,  5.992257671437078E-01,  1.647631994700027E-01,  6.945669167283353E-02,  7.787704437404341E-01,  2.334695055466954E+05, -6.249716671545241E-01,
2460358.881597222, A.D. 2024-Feb-18 09:09:30.0000, -2.249336689367876E+05, -5.813500107397790E+04, -1.882308228497332E+04,  6.003736969037261E-01,  1.646758047313289E-01,  6.952615283869952E-02,  7.774916276840922E-01,  2.330861261378348E+05, -6.260620714600547E-01,
2460358.888690972, A.D. 2024-Feb-18 09:19:42.9000, -2.245653489641214E+05, -5.803409718303419E+04, -1.878044844559495E+04,  6.015183011152913E-01,  1.645918262520317E-01,  6.959551169606362E-02,  7.762105847832200E-01,  2.327020791377789E+05, -6.271501341917491E-01,
2460358.895784722, A.D. 2024-Feb-18 09:29:55.8000, -2.241963284805199E+05, -5.793324372152906E+04, -1.873777212734585E+04,  6.026595877259731E-01,  1.645112410815286E-01,  6.966476887915897E-02,  7.749273198240642E-01,  2.323173659814083E+05, -6.282358559992293E-01,
2460358.902878472, A.D. 2024-Feb-18 09:40:08.7000, -2.238266095171312E+05, -5.783243861646293E+04, -1.869505339239279E+04,  6.037975646617730E-01,  1.644340264136688E-01,  6.973392501159768E-02,  7.736418375922641E-01,  2.319319881034216E+05, -6.293192375785591E-01,
2460358.909972222, A.D. 2024-Feb-18 09:50:21.6000, -2.234561940999515E+05, -5.773167980901422E+04, -1.865229230247066E+04,  6.049322398288004E-01,  1.643601595841469E-01,  6.980298070681334E-02,  7.723541428712104E-01,  2.315459469378433E+05, -6.304002796727168E-01,
2460358.917065972, A.D. 2024-Feb-18 10:00:34.5000, -2.230850842501984E+05, -5.763096525426766E+04, -1.860948891894591E+04,  6.060636211128416E-01,  1.642896180698186E-01,  6.987193656800950E-02,  7.710642404429737E-01,  2.311592439183021E+05, -6.314789830704558E-01,
2460358.924159722, A.D. 2024-Feb-18 10:10:47.4000, -2.227132819842144E+05, -5.753029292096249E+04, -1.856664330281829E+04,  6.071917163802374E-01,  1.642223794876311E-01,  6.994079318824993E-02,  7.697721350877226E-01,  2.307718804778564E+05, -6.325553486063538E-01,
2460358.931253472, A.D. 2024-Feb-18 10:21:00.3000, -2.223407893137415E+05, -5.742966079158129E+04, -1.852375551475139E+04,  6.083165334774046E-01,  1.641584215931490E-01,  7.000955115057308E-02,  7.684778315846263E-01,  2.303838580492652E+05, -6.336293771594709E-01,
2460358.938347222, A.D. 2024-Feb-18 10:31:13.2000, -2.219676082454990E+05, -5.732906686214772E+04, -1.848082561502876E+04,  6.094380802325643E-01,  1.640977222791846E-01,  7.007821102819164E-02,  7.671813347102570E-01,  2.299951780645086E+05, -6.347010696541727E-01,
2460358.945440972, A.D. 2024-Feb-18 10:41:26.1000, -2.215937407814841E+05, -5.722850914222049E+04, -1.843785366359309E+04,  6.105563644552769E-01,  1.640402595745747E-01,  7.014677338455774E-02,  7.658826492395014E-01,  2.296058419550619E+05, -6.357704270588714E-01,
2460358.952534722, A.D. 2024-Feb-18 10:51:39.0000, -2.212191889188829E+05, -5.712798565488870E+04, -1.839483972003529E+04,  6.116713939370355E-01,  1.639860116425229E-01,  7.021523877356646E-02,  7.645817799452099E-01,  2.292158511517896E+05, -6.368374503856997E-01,
2460358.959628472, A.D. 2024-Feb-18 11:01:51.9000, -2.208439546500383E+05, -5.702749443656436E+04, -1.835178384360129E+04,  6.127831764519251E-01,  1.639349567797584E-01,  7.028360773960610E-02,  7.632787315978655E-01,  2.288252070848464E+05, -6.379021406904419E-01,
2460358.966722222, A.D. 2024-Feb-18 11:12:04.8000, -2.204680399628219E+05, -5.692703353674090E+04, -1.830868609325291E+04,  6.138917197562346E-01,  1.638870734162716E-01,  7.035188081744190E-02,  7.619735089665384E-01,  2.284339111839636E+05, -6.389644990715925E-01,
2460358.973815972, A.D. 2024-Feb-18 11:22:17.7000, -2.200914468400985E+05, -5.682660101816953E+04, -1.826554652758952E+04,  6.149970315900430E-01,  1.638423401125796E-01,  7.042005853268718E-02,  7.606661168172326E-01,  2.280419648779533E+05, -6.400245266707661E-01,
2460358.980909722, A.D. 2024-Feb-18 11:32:30.6000, -2.197141772600669E+05, -5.672619495672141E+04, -1.822236520489956E+04,  6.160991196767982E-01,  1.638007355590955E-01,  7.048814140176027E-02,  7.593565599138287E-01,  2.276493695949909E+05, -6.410822246716537E-01,
2460358.988003472, A.D. 2024-Feb-18 11:42:43.5000, -2.193362331961976E+05, -5.662581344128866E+04, -1.817914218315784E+04,  6.171979917239323E-01,  1.637622385749335E-01,  7.055612993200813E-02,  7.580448430177456E-01,  2.272561267625141E+05, -6.421375942998589E-01,
2460358.995097222, A.D. 2024-Feb-18 11:52:56.4000, -2.189576166171683E+05, -5.652545457368640E+04, -1.813587752002249E+04,  6.182936554234741E-01,  1.637268281067320E-01,  7.062402462182643E-02,  7.567309708875978E-01,  2.268622378071194E+05, -6.431906368227441E-01,
2460359.002190972, A.D. 2024-Feb-18 12:03:09.3000, -2.185783294871683E+05, -5.642511646865206E+04, -1.809257127287411E+04,  6.193861184515963E-01,  1.636944832275242E-01,  7.069182596071549E-02,  7.554149482801341E-01,  2.264677041548443E+05, -6.442413535482608E-01,
2460359.009284722, A.D. 2024-Feb-18 12:13:22.2000, -2.181983737654660E+05, -5.632479725365202E+04, -1.804922349877087E+04,  6.204753884702886E-01,  1.636651831355554E-01,  7.075953442946337E-02,  7.540967799486213E-01,  2.260725272306823E+05, -6.452897458258345E-01,
2460359.016378472, A.D. 2024-Feb-18 12:23:35.1000, -2.178177514067125E+05, -5.622449506888243E+04, -1.800583425448742E+04,  6.215614731269008E-01,  1.636389071531830E-01,  7.082715050019839E-02,  7.527764706437823E-01,  2.256767084588643E+05, -6.463358150452129E-01,
2460359.023472222, A.D. 2024-Feb-18 12:33:48.0000, -2.174364643608757E+05, -5.612420806717405E+04, -1.796240359651177E+04,  6.226443800547502E-01,  1.636156347257560E-01,  7.089467463650501E-02,  7.514540251134562E-01,  2.252802492627568E+05, -6.473795626363422E-01,
